id,lon,lat,grid_id_50km,host_grid_id_50km,sector,tech,allocated_capacity_mw
r967_c1332,88.43023412959397,44.860441921954695,R20_C27,R20_C27,power,wind,5.0
r967_c1333,88.44280255406922,44.86192532477207,R20_C27,R20_C27,power,wind,5.0
r967_c1334,88.45537151424254,44.86340761847966,R20_C27,R20_C27,power,wind,5.0
r967_c1335,88.46794100974527,44.86488880299384,R20_C27,R20_C27,power,wind,5.0
r967_c1336,88.48051104020863,44.86636887823127,R20_C27,R20_C27,power,wind,5.0
r967_c1337,88.49308160526373,44.86784784410845,R20_C27,R20_C27,power,wind,5.0
r967_c1338,88.5056527045416,44.86932570054216,R20_C27,R20_C27,power,wind,5.0
r967_c1339,88.51822433767316,44.87080244744898,R20_C27,R20_C27,power,wind,5.0
r967_c1340,88.53079650428924,44.87227808474575,R20_C27,R20_C27,power,wind,5.0
r967_c1341,88.54336920402055,44.87375261234918,R20_C27,R20_C27,power,wind,5.0
r967_c1342,88.55594243649773,44.87522603017626,R20_C27,R20_C27,power,wind,5.0
r967_c1343,88.5685162013513,44.87669833814369,R20_C27,R20_C27,power,wind,5.0
r967_c1344,88.58109049821168,44.878169536168656,R20_C27,R20_C27,power,wind,5.0
r967_c1345,88.5936653267092,44.879639624168,R20_C27,R20_C27,power,wind,5.0
r967_c1346,88.60624068647408,44.88110860205888,R20_C27,R20_C27,power,wind,5.0
r967_c1347,88.61881657713646,44.88257646975833,R20_C27,R20_C27,power,wind,5.0
r967_c1348,88.63139299832633,44.884043227183504,R20_C27,R20_C27,power,wind,5.0
r967_c1349,88.64396994967368,44.88550887425171,R20_C27,R20_C27,power,wind,5.0
r967_c1350,88.65654743080827,44.88697341088009,R20_C27,R20_C27,power,wind,5.0
r967_c1351,88.66912544135988,44.88843683698598,R20_C27,R20_C28,power,wind,5.0
r967_c1352,88.6817039809581,44.88989915248676,R20_C27,R20_C28,power,wind,5.0
r967_c1375,88.97115555525832,44.923225692679466,R20_C27,R20_C28,power,wind,5.0
r967_c1376,88.98374668060782,44.92466132899748,R20_C27,R20_C28,power,wind,5.0
r967_c1377,88.99633832571266,44.92609585266098,R20_C27,R20_C28,power,wind,5.0
r967_c1378,89.00893049019987,44.92752926358855,R20_C27,R20_C28,power,wind,5.0
r967_c1379,89.02152317369647,44.92896156169904,R20_C27,R20_C28,power,wind,5.0
r967_c1380,89.03411637582929,44.930392746911096,R20_C27,R20_C28,power,wind,5.0
r968_c1301,88.04304553298626,44.80510519534759,R20_C27,R20_C27,power,wind,5.0
r968_c1302,88.05559562902224,44.80662271041788,R20_C27,R20_C27,power,wind,5.0
r968_c1303,88.06814627192995,44.80813911913982,R20_C27,R20_C27,power,wind,5.0
r968_c1304,88.08069746134399,44.80965442142853,R20_C27,R20_C27,power,wind,5.0
r968_c1305,88.09324919689881,44.81116861719893,R20_C27,R20_C27,power,wind,5.0
r968_c1306,88.1058014782288,44.81268170636623,R20_C27,R20_C27,power,wind,5.0
r968_c1307,88.11835430496824,44.814193688845606,R20_C27,R20_C27,power,wind,5.0
r968_c1308,88.13090767675129,44.81570456455216,R20_C27,R20_C27,power,wind,5.0
r968_c1309,88.14346159321201,44.81721433340123,R20_C27,R20_C27,power,wind,5.0
r968_c1310,88.15601605398437,44.81872299530815,R20_C27,R20_C27,power,wind,5.0
r968_c1311,88.16857105870227,44.82023055018821,R20_C27,R20_C27,power,wind,5.0
r968_c1312,88.18112660699944,44.821736997956805,R20_C27,R20_C27,power,wind,5.0
r968_c1313,88.19368269850956,44.82324233852947,R20_C27,R20_C27,power,wind,5.0
r968_c1314,88.20623933286619,44.824746571821656,R20_C27,R20_C27,power,wind,5.0
r968_c1315,88.21879650970277,44.82624969774896,R20_C27,R20_C27,power,wind,5.0
r968_c1316,88.23135422865269,44.82775171622697,R20_C27,R20_C27,power,wind,5.0
r968_c1317,88.24391248934921,44.829252627171286,R20_C27,R20_C27,power,wind,5.0
r968_c1318,88.25647129142547,44.83075243049768,R20_C27,R20_C27,power,wind,5.0
r968_c1319,88.26903063451452,44.8322511261219,R20_C27,R20_C27,power,wind,5.0
r968_c1320,88.28159051824936,44.83374871395975,R20_C27,R20_C27,power,wind,5.0
r968_c1321,88.2941509422628,44.83524519392703,R20_C27,R20_C27,power,wind,5.0
r968_c1322,88.30671190618762,44.83674056593968,R20_C27,R20_C27,power,wind,5.0
r968_c1323,88.31927340965646,44.83823482991369,R20_C27,R20_C27,power,wind,5.0
r968_c1324,88.33183545230187,44.83972798576498,R20_C27,R20_C27,power,wind,5.0
r968_c1325,88.34439803375635,44.841220033409634,R20_C27,R20_C27,power,wind,5.0
r968_c1326,88.3569611536522,44.8427109727638,R20_C27,R20_C27,power,wind,5.0
r968_c1327,88.36952481162167,44.8442008037436,R20_C27,R20_C27,power,wind,5.0
r968_c1328,88.38208900729695,44.8456895262652,R20_C27,R20_C27,power,wind,5.0
r968_c1329,88.39465374031008,44.84717714024489,R20_C27,R20_C27,power,wind,5.0
r968_c1330,88.40721901029298,44.848663645599,R20_C27,R20_C27,power,wind,5.0
r968_c1331,88.41978481687754,44.85014904224377,R20_C27,R20_C27,power,wind,5.0
r968_c1332,88.43235115969549,44.851633330095765,R20_C27,R20_C27,power,wind,5.0
r968_c1333,88.44491803837849,44.85311650907135,R20_C27,R20_C27,power,wind,5.0
r968_c1334,88.45748545255809,44.854598579086975,R20_C27,R20_C27,power,wind,5.0
r968_c1335,88.47005340186571,44.85607954005928,R20_C27,R20_C27,power,wind,5.0
r968_c1336,88.48262188593274,44.85755939190479,R20_C27,R20_C27,power,wind,5.0
r968_c1337,88.49519090439043,44.85903813454021,R20_C27,R20_C27,power,wind,5.0
r968_c1338,88.5077604568699,44.8605157678823,R20_C27,R20_C27,power,wind,5.0
r968_c1339,88.52033054300222,44.86199229184766,R20_C27,R20_C27,power,wind,5.0
r968_c1340,88.53290116241833,44.86346770635326,R20_C27,R20_C27,power,wind,5.0
r968_c1341,88.54547231474909,44.86494201131579,R20_C27,R20_C27,power,wind,5.0
r968_c1342,88.55804399962526,44.866415206652285,R20_C27,R20_C27,power,wind,5.0
r968_c1343,88.57061621667746,44.86788729227966,R20_C27,R20_C27,power,wind,5.0
r968_c1344,88.5831889655363,44.86935826811489,R20_C27,R20_C27,power,wind,5.0
r968_c1345,88.59576224583216,44.87082813407508,R20_C27,R20_C27,power,wind,5.0
r968_c1346,88.60833605719546,44.87229689007726,R20_C27,R20_C27,power,wind,5.0
r968_c1347,88.62091039925642,44.87376453603862,R20_C27,R20_C27,power,wind,5.0
r968_c1348,88.63348527164518,44.87523107187639,R20_C27,R20_C27,power,wind,5.0
r968_c1349,88.64606067399183,44.87669649750785,R20_C27,R20_C27,power,wind,5.0
r968_c1350,88.65863660592629,44.87816081285025,R20_C27,R20_C27,power,wind,5.0
r968_c1351,88.67121306707845,44.87962401782097,R20_C27,R20_C28,power,wind,5.0
r968_c1375,88.97320593593057,44.91440761163658,R20_C27,R20_C28,power,wind,5.0
r968_c1376,88.98579550693961,44.91584303060535,R20_C27,R20_C28,power,wind,5.0
r968_c1377,88.99838559750803,44.91727733707161,R20_C27,R20_C28,power,wind,5.0
r968_c1378,89.01097620726301,44.91871053095409,R20_C27,R20_C28,power,wind,5.0
r968_c1379,89.02356733583164,44.92014261217161,R20_C27,R20_C28,power,wind,5.0
r968_c1380,89.03615898284094,44.921573580642985,R20_C27,R20_C28,power,wind,5.0
r969_c1301,88.04520983478466,44.79630379572525,R20_C27,R20_C27,power,wind,5.0
r969_c1302,88.05775839170236,44.79782108244039,R20_C27,R20_C27,power,wind,5.0
r969_c1303,88.07030749528651,44.79933726295559,R20_C27,R20_C27,power,wind,5.0
r969_c1304,88.08285714517183,44.80085233718588,R20_C27,R20_C27,power,wind,5.0
r969_c1305,88.0954073409929,44.8023663050463,R20_C27,R20_C27,power,wind,5.0
r969_c1306,88.10795808238422,44.8038791664521,R20_C27,R20_C27,power,wind,5.0
r969_c1307,88.12050936898018,44.80539092131844,R20_C27,R20_C27,power,wind,5.0
r969_c1308,88.1330612004151,44.8069015695606,R20_C27,R20_C27,power,wind,5.0
r969_c1309,88.14561357632316,44.808411111093896,R20_C27,R20_C27,power,wind,5.0
r969_c1310,88.15816649633844,44.80991954583368,R20_C27,R20_C27,power,wind,5.0
r969_c1311,88.17071996009496,44.811426873695325,R20_C27,R20_C27,power,wind,5.0
r969_c1312,88.1832739672266,44.81293309459432,R20_C27,R20_C27,power,wind,5.0
r969_c1313,88.19582851736715,44.81443820844616,R20_C27,R20_C27,power,wind,5.0
r969_c1314,88.20838361015028,44.81594221516643,R20_C27,R20_C27,power,wind,5.0
r969_c1315,88.22093924520962,44.81744511467073,R20_C27,R20_C27,power,wind,5.0
r969_c1316,88.2334954221786,44.81894690687471,R20_C27,R20_C27,power,wind,5.0
r969_c1317,88.24605214069067,44.82044759169408,R20_C27,R20_C27,power,wind,5.0
r969_c1318,88.25860940037906,44.82194716904456,R20_C27,R20_C27,power,wind,5.0
r969_c1319,88.27116720087697,44.82344563884197,R20_C27,R20_C27,power,wind,5.0
r969_c1320,88.2837255418175,44.824943001002175,R20_C27,R20_C27,power,wind,5.0
r969_c1321,88.29628442283362,44.826439255441095,R20_C27,R20_C27,power,wind,5.0
r969_c1322,88.3088438435582,44.82793440207466,R20_C27,R20_C27,power,wind,5.0
r969_c1323,88.32140380362404,44.82942844081882,R20_C27,R20_C27,power,wind,5.0
r969_c1324,88.3339643026638,44.83092137158974,R20_C27,R20_C27,power,wind,5.0
r969_c1325,88.3465253403101,44.83241319430349,R20_C27,R20_C27,power,wind,5.0
r969_c1326,88.35908691619535,44.83390390887615,R20_C27,R20_C27,power,wind,5.0
r969_c1327,88.37164902995198,44.83539351522398,R20_C27,R20_C27,power,wind,5.0
r969_c1328,88.38421168121228,44.83688201326323,R20_C27,R20_C27,power,wind,5.0
r969_c1329,88.3967748696084,44.838369402910175,R20_C27,R20_C27,power,wind,5.0
r969_c1330,88.40933859477241,44.83985568408123,R20_C27,R20_C27,power,wind,5.0
r969_c1331,88.42190285633629,44.84134085669272,R20_C27,R20_C27,power,wind,5.0
r969_c1332,88.43446765393195,44.84282492066112,R20_C27,R20_C27,power,wind,5.0
r969_c1333,88.44703298719115,44.84430787590297,R20_C27,R20_C27,power,wind,5.0
r969_c1334,88.45959885574554,44.84578972233475,R20_C27,R20_C27,power,wind,5.0
r969_c1335,88.47216525922674,44.84727045987321,R20_C27,R20_C27,power,wind,5.0
r969_c1336,88.4847321972662,44.84875008843478,R20_C27,R20_C27,power,wind,5.0
r969_c1337,88.49729966949529,44.85022860793634,R20_C27,R20_C27,power,wind,5.0
r969_c1338,88.50986767554532,44.85170601829458,R20_C27,R20_C27,power,wind,5.0
r969_c1339,88.52243621504745,44.85318231942629,R20_C27,R20_C27,power,wind,5.0
r969_c1340,88.53500528763276,44.854657511248384,R20_C27,R20_C27,power,wind,5.0
r969_c1341,88.54757489293222,44.85613159367767,R20_C27,R20_C27,power,wind,5.0
r969_c1342,88.5601450305767,44.85760456663117,R20_C27,R20_C27,power,wind,5.0
r969_c1343,88.57271570019701,44.859076430025866,R20_C27,R20_C27,power,wind,5.0
r969_c1344,88.58528690142383,44.86054718377881,R20_C27,R20_C27,power,wind,5.0
r969_c1345,88.59785863388771,44.86201682780712,R20_C27,R20_C27,power,wind,5.0
r969_c1346,88.61043089721913,44.86348536202798,R20_C27,R20_C27,power,wind,5.0
r969_c1347,88.62300369104852,44.8649527863585,R20_C27,R20_C27,power,wind,5.0
r969_c1348,88.6355770150061,44.86641910071608,R20_C27,R20_C27,power,wind,5.0
r969_c1349,88.64815086872213,44.86788430501785,R20_C27,R20_C27,power,wind,5.0
r969_c1350,88.6607252518266,44.8693483991813,R20_C27,R20_C27,power,wind,5.0
r969_c1376,88.98784381371202,44.90702491933353,R20_C27,R20_C28,power,wind,5.0
r969_c1378,89.01302140551245,44.909891985650354,R20_C27,R20_C28,power,wind,5.0
r969_c1379,89.02561097952614,44.91132385008002,R20_C27,R20_C28,power,wind,5.0
r969_c1380,89.038201071785,44.91275460191573,R20_C27,R20_C28,power,wind,5.0
r970_c1301,88.0473735895514,44.78750257484845,R20_C27,R20_C27,power,wind,5.0
r970_c1302,88.05992060771604,44.78901963331857,R20_C27,R20_C27,power,wind,5.0
r970_c1303,88.07246817234194,44.79053558573703,R20_C27,R20_C27,power,wind,5.0
r970_c1304,88.08501628306392,44.79205043201888,R20_C27,R20_C27,power,wind,5.0
r970_c1305,88.09756493951672,44.79356417207921,R20_C27,R20_C27,power,wind,5.0
r970_c1306,88.11011414133496,44.79507680583331,R20_C27,R20_C27,power,wind,5.0
r970_c1307,88.12266388815316,44.79658833319641,R20_C27,R20_C27,power,wind,5.0
r970_c1308,88.13521417960577,44.79809875408385,R20_C27,R20_C27,power,wind,5.0
r970_c1309,88.14776501532705,44.799608068410976,R20_C27,R20_C27,power,wind,5.0
r970_c1310,88.16031639495127,44.80111627609319,R20_C27,R20_C27,power,wind,5.0
r970_c1311,88.17286831811252,44.80262337704591,R20_C27,R20_C27,power,wind,5.0
r970_c1312,88.18542078444483,44.80412937118476,R20_C27,R20_C27,power,wind,5.0
r970_c1313,88.19797379358212,44.80563425842519,R20_C27,R20_C27,power,wind,5.0
r970_c1314,88.21052734515818,44.80713803868286,R20_C27,R20_C27,power,wind,5.0
r970_c1315,88.22308143880677,44.80864071187339,R20_C27,R20_C27,power,wind,5.0
r970_c1316,88.23563607416145,44.8101422779125,R20_C27,R20_C27,power,wind,5.0
r970_c1317,88.24819125085575,44.811642736716,R20_C27,R20_C27,power,wind,5.0
r970_c1318,88.26074696852311,44.81314208819963,R20_C27,R20_C27,power,wind,5.0
r970_c1319,88.2733032267968,44.81464033227921,R20_C27,R20_C27,power,wind,5.0
r970_c1320,88.28586002531003,44.81613746887077,R20_C27,R20_C27,power,wind,5.0
r970_c1321,88.29841736369595,44.817633497890135,R20_C27,R20_C27,power,wind,5.0
r970_c1322,88.31097524158751,44.81912841925335,R20_C27,R20_C27,power,wind,5.0
r970_c1323,88.32353365861766,44.82062223287653,R20_C27,R20_C27,power,wind,5.0
r970_c1324,88.33609261441919,44.82211493867572,R20_C27,R20_C27,power,wind,5.0
r970_c1325,88.3486521086248,44.82360653656704,R20_C27,R20_C27,power,wind,5.0
r970_c1326,88.36121214086714,44.82509702646677,R20_C27,R20_C27,power,wind,5.0
r970_c1327,88.37377271077865,44.82658640829113,R20_C27,R20_C27,power,wind,5.0
r970_c1328,88.38633381799175,44.82807468195641,R20_C27,R20_C27,power,wind,5.0
r970_c1329,88.39889546213878,44.82956184737895,R20_C27,R20_C27,power,wind,5.0
r970_c1330,88.41145764285193,44.83104790447519,R20_C27,R20_C27,power,wind,5.0
r970_c1331,88.42402035976329,44.8325328531616,R20_C27,R20_C27,power,wind,5.0
r970_c1332,88.43658361250486,44.83401669335461,R20_C27,R20_C27,power,wind,5.0
r970_c1333,88.44914740070857,44.8354994249708,R20_C27,R20_C27,power,wind,5.0
r970_c1334,88.46171172400621,44.83698104792679,R20_C27,R20_C27,power,wind,5.0
r970_c1335,88.47427658202947,44.83846156213925,R20_C27,R20_C27,power,wind,5.0
r970_c1336,88.48684197440998,44.83994096752479,R20_C27,R20_C27,power,wind,5.0
r970_c1337,88.49940790077925,44.84141926400031,R20_C27,R20_C27,power,wind,5.0
r970_c1338,88.51197436076863,44.84289645148244,R20_C27,R20_C27,power,wind,5.0
r970_c1339,88.5245413540095,44.84437252988823,R20_C27,R20_C27,power,wind,5.0
r970_c1340,88.537108880133,44.84584749913432,R20_C27,R20_C27,power,wind,5.0
r970_c1341,88.54967693877029,44.84732135913794,R20_C27,R20_C27,power,wind,5.0
r970_c1342,88.56224552955233,44.84879410981594,R20_C27,R20_C27,power,wind,5.0
r970_c1343,88.57481465211006,44.8502657510854,R20_C27,R20_C27,power,wind,5.0
r970_c1344,88.58738430607427,44.85173628286346,R20_C27,R20_C27,power,wind,5.0
r970_c1345,88.59995449107568,44.85320570506718,R20_C27,R20_C27,power,wind,5.0
r970_c1346,88.61252520674488,44.8546740176139,R20_C27,R20_C27,power,wind,5.0
r970_c1347,88.6250964527124,44.8561412204208,R20_C27,R20_C27,power,wind,5.0
r970_c1348,88.63766822860865,44.857607313405126,R20_C27,R20_C27,power,wind,5.0
r970_c1349,88.65024053406393,44.859072296484285,R20_C27,R20_C27,power,wind,5.0
r970_c1378,89.01506608514381,44.90107362737786,R20_C27,R20_C28,power,wind,5.0
r970_c1379,89.0276541049754,44.90250527512472,R20_C27,R20_C28,power,wind,5.0
r970_c1380,89.04024264285681,44.90393581042972,R20_C27,R20_C28,power,wind,5.0
r971_c1301,88.04953679749178,44.778701532423526,R20_C27,R20_C27,power,wind,5.0
r971_c1302,88.06208227726842,44.78021836275864,R20_C27,R20_C27,power,wind,5.0
r971_c1303,88.07462830330124,44.78173408719031,R20_C27,R20_C27,power,wind,5.0
r971_c1304,88.08717487522517,44.78324870563357,R20_C27,R20_C27,power,wind,5.0
r971_c1305,88.09972199267509,44.7847622180036,R20_C27,R20_C27,power,wind,5.0
r971_c1306,88.11226965528574,44.78627462421579,R20_C27,R20_C27,power,wind,5.0
r971_c1307,88.12481786269174,44.787785924185336,R20_C27,R20_C27,power,wind,5.0
r971_c1308,88.13736661452769,44.78929611782769,R20_C27,R20_C27,power,wind,5.0
r971_c1309,88.149915910428,44.7908052050582,R20_C27,R20_C27,power,wind,5.0
r971_c1310,88.16246575002702,44.79231318579234,R20_C27,R20_C27,power,wind,5.0
r971_c1311,88.175016132959,44.7938200599456,R20_C27,R20_C27,power,wind,5.0
r971_c1312,88.18756705885808,44.79532582743365,R20_C27,R20_C27,power,wind,5.0
r971_c1313,88.20011852735828,44.79683048817193,R20_C27,R20_C27,power,wind,5.0
r971_c1314,88.21267053809358,44.79833404207624,R20_C27,R20_C27,power,wind,5.0
r971_c1315,88.2252230906978,44.79983648906218,R20_C27,R20_C27,power,wind,5.0
r971_c1316,88.23777618480466,44.80133782904559,R20_C27,R20_C27,power,wind,5.0
r971_c1317,88.25032982004782,44.80283806194219,R20_C27,R20_C27,power,wind,5.0
r971_c1318,88.26288399606081,44.80433718766791,R20_C27,R20_C27,power,wind,5.0
r971_c1319,88.27543871247705,44.80583520613865,R20_C27,R20_C27,power,wind,5.0
r971_c1320,88.28799396892991,44.80733211727037,R20_C27,R20_C27,power,wind,5.0
r971_c1321,88.30054976505258,44.80882792097902,R20_C27,R20_C27,power,wind,5.0
r971_c1322,88.31310610047825,44.81032261718065,R20_C27,R20_C27,power,wind,5.0
r971_c1323,88.3256629748399,44.811816205791416,R20_C27,R20_C27,power,wind,5.0
r971_c1324,88.33822038777049,44.813308686727474,R20_C27,R20_C27,power,wind,5.0
r971_c1325,88.35077833890283,44.814800059905,R20_C27,R20_C27,power,wind,5.0
r971_c1326,88.36333682786969,44.8162903252402,R20_C27,R20_C27,power,wind,5.0
r971_c1327,88.37589585430368,44.817779482649485,R20_C27,R20_C27,power,wind,5.0
r971_c1328,88.38845541783732,44.819267532049125,R20_C27,R20_C27,power,wind,5.0
r971_c1329,88.40101551810307,44.8207544733555,R20_C27,R20_C27,power,wind,5.0
r971_c1330,88.4135761547332,44.82224030648517,R20_C27,R20_C27,power,wind,5.0
r971_c1331,88.42613732736002,44.82372503135454,R20_C27,R20_C27,power,wind,5.0
r971_c1332,88.43869903561564,44.82520864788023,R20_C27,R20_C27,power,wind,5.0
r971_c1333,88.45126127913205,44.82669115597879,R20_C27,R20_C27,power,wind,5.0
r971_c1334,88.46382405754122,44.82817255556689,R20_C27,R20_C27,power,wind,5.0
r971_c1335,88.47638737047495,44.82965284656127,R20_C27,R20_C27,power,wind,5.0
r971_c1336,88.48895121756502,44.83113202887857,R20_C27,R20_C27,power,wind,5.0
r971_c1337,88.501515598443,44.832610102435744,R20_C27,R20_C27,power,wind,5.0
r971_c1338,88.51408051274048,44.83408706714955,R20_C27,R20_C27,power,wind,5.0
r971_c1339,88.52664596008886,44.83556292293684,R20_C27,R20_C27,power,wind,5.0
r971_c1340,88.53921194011947,44.83703766971468,R20_C27,R20_C27,power,wind,5.0
r971_c1341,88.55177845246357,44.83851130740004,R20_C27,R20_C27,power,wind,5.0
r971_c1342,88.56434549675225,44.83998383590994,R20_C27,R20_C27,power,wind,5.0
r971_c1343,88.57691307261659,44.84145525516154,R20_C27,R20_C27,power,wind,5.0
r971_c1344,88.5894811796875,44.84292556507189,R20_C27,R20_C27,power,wind,5.0
r971_c1345,88.60204981759583,44.84439476555832,R20_C27,R20_C27,power,wind,5.0
r971_c1346,88.61461898597229,44.845862856538034,R20_C27,R20_C27,power,wind,5.0
r971_c1347,88.62718868444755,44.8473298379283,R20_C27,R20_C27,power,wind,5.0
r971_c1348,88.63975891265211,44.84879570964648,R20_C27,R20_C27,power,wind,5.0
r972_c1301,88.05169945881104,44.769900668156914,R20_C27,R20_C27,power,wind,5.0
r972_c1302,88.06424340056462,44.771417270467055,R20_C27,R20_C27,power,wind,5.0
r972_c1303,88.0767878883694,44.77293276702167,R20_C27,R20_C27,power,wind,5.0
r972_c1304,88.08933292186043,44.77444715773616,R20_C27,R20_C27,power,wind,5.0
r972_c1305,88.10187850067271,44.77596044252569,R20_C27,R20_C27,power,wind,5.0
r972_c1306,88.11442462444111,44.77747262130561,R20_C27,R20_C27,power,wind,5.0
r972_c1307,88.12697129280039,44.77898369399121,R20_C27,R20_C27,power,wind,5.0
r972_c1308,88.13951850538524,44.78049366049802,R20_C27,R20_C27,power,wind,5.0
r972_c1309,88.15206626183023,44.78200252074145,R20_C27,R20_C27,power,wind,5.0
r972_c1310,88.16461456176981,44.78351027463696,R20_C27,R20_C27,power,wind,5.0
r972_c1311,88.17716340483837,44.78501692210011,R20_C27,R20_C27,power,wind,5.0
r972_c1312,88.18971279067016,44.7865224630466,R20_C27,R20_C27,power,wind,5.0
r972_c1313,88.20226271889936,44.78802689739204,R20_C27,R20_C27,power,wind,5.0
r972_c1314,88.21481318916004,44.78953022505209,R20_C27,R20_C27,power,wind,5.0
r972_c1315,88.22736420108613,44.79103244594256,R20_C27,R20_C27,power,wind,5.0
r972_c1316,88.23991575431154,44.79253355997924,R20_C27,R20_C27,power,wind,5.0
r972_c1317,88.25246784847,44.79403356707804,R20_C27,R20_C27,power,wind,5.0
r972_c1318,88.2650204831952,44.79553246715478,R20_C27,R20_C27,power,wind,5.0
r972_c1319,88.27757365812069,44.79703026012545,R20_C27,R20_C27,power,wind,5.0
r972_c1320,88.29012737287991,44.79852694590604,R20_C27,R20_C27,power,wind,5.0
r972_c1321,88.30268162710624,44.800022524412725,R20_C27,R20_C27,power,wind,5.0
r972_c1322,88.31523642043294,44.801516995561386,R20_C27,R20_C27,power,wind,5.0
r972_c1323,88.32779175249318,44.803010359268335,R20_C27,R20_C27,power,wind,5.0
r972_c1324,88.34034762291998,44.804502615449785,R20_C27,R20_C27,power,wind,5.0
r972_c1325,88.35290403134634,44.805993764021885,R20_C27,R20_C27,power,wind,5.0
r972_c1326,88.3654609774051,44.80748380490106,R20_C27,R20_C27,power,wind,5.0
r972_c1327,88.37801846072902,44.80897273800351,R20_C27,R20_C27,power,wind,5.0
r972_c1328,88.39057648095077,44.8104605632458,R20_C27,R20_C27,power,wind,5.0
r972_c1329,88.40313503770288,44.81194728054424,R20_C27,R20_C27,power,wind,5.0
r972_c1330,88.41569413061782,44.81343288981541,R20_C27,R20_C27,power,wind,5.0
r972_c1331,88.42825375932797,44.81491739097587,R20_C27,R20_C27,power,wind,5.0
r972_c1332,88.44081392346556,44.8164007839422,R20_C27,R20_C27,power,wind,5.0
r972_c1333,88.45337462266276,44.81788306863106,R20_C27,R20_C27,power,wind,5.0
r972_c1334,88.46593585655164,44.81936424495919,R20_C27,R20_C27,power,wind,5.0
r972_c1335,88.47849762476412,44.82084431284324,R20_C27,R20_C27,power,wind,5.0
r972_c1336,88.49105992693208,44.82232327220007,R20_C27,R20_C27,power,wind,5.0
r972_c1337,88.50362276268729,44.82380112294653,R20_C27,R20_C27,power,wind,5.0
r972_c1338,88.5161861316614,44.825277864999535,R20_C27,R20_C27,power,wind,5.0
r972_c1339,88.52875003348596,44.826753498275984,R20_C27,R20_C27,power,wind,5.0
r972_c1340,88.54131446779245,44.82822802269303,R20_C27,R20_C27,power,wind,5.0
r972_c1341,88.55387943421222,44.82970143816753,R20_C27,R20_C27,power,wind,5.0
r972_c1342,88.56644493237653,44.831173744616684,R20_C27,R20_C27,power,wind,5.0
r972_c1343,88.57901096191652,44.832644941957625,R20_C27,R20_C27,power,wind,5.0
r972_c1344,88.59157752246331,44.834115030107576,R20_C27,R20_C27,power,wind,5.0
r972_c1345,88.6041446136478,44.83558400898376,R20_C27,R20_C27,power,wind,5.0
r972_c1347,88.62928038645333,44.83851863858428,R20_C27,R20_C27,power,wind,5.0
r973_c1301,88.05386157371426,44.76109998175525,R20_C27,R20_C27,power,wind,5.0
r973_c1302,88.06640397780963,44.76261635615016,R20_C27,R20_C27,power,wind,5.0
r973_c1303,88.07894692775128,44.76413162493768,R20_C27,R20_C27,power,wind,5.0
r973_c1304,88.09149042317443,44.76564578803312,R20_C27,R20_C27,power,wind,5.0
r973_c1305,88.1040344637142,44.7671588453518,R20_C27,R20_C27,power,wind,5.0
r973_c1306,88.11657904900558,44.76867079680905,R20_C27,R20_C27,power,wind,5.0
r973_c1307,88.12912417868347,44.7701816423203,R20_C27,R20_C27,power,wind,5.0
r973_c1308,88.14166985238265,44.77169138180105,R20_C27,R20_C27,power,wind,5.0
r973_c1309,88.15421606973784,44.77320001516672,R20_C27,R20_C27,power,wind,5.0
r973_c1310,88.16676283038362,44.77470754233289,R20_C27,R20_C27,power,wind,5.0
r973_c1311,88.17931013395449,44.776213963215305,R20_C27,R20_C27,power,wind,5.0
r973_c1312,88.19185798008483,44.77771927772944,R20_C27,R20_C27,power,wind,5.0
r973_c1313,88.20440636840894,44.77922348579117,R20_C27,R20_C27,power,wind,5.0
r973_c1314,88.21695529856103,44.78072658731611,R20_C27,R20_C27,power,wind,5.0
r973_c1315,88.22950477017518,44.7822285822201,R20_C27,R20_C27,power,wind,5.0
r973_c1316,88.24205478288535,44.7837294704191,R20_C27,R20_C27,power,wind,5.0
r973_c1317,88.25460533632547,44.78522925182888,R20_C27,R20_C27,power,wind,5.0
r973_c1318,88.26715643012932,44.78672792636546,R20_C27,R20_C27,power,wind,5.0
r973_c1319,88.27970806393056,44.7882254939449,R20_C27,R20_C27,power,wind,5.0
r973_c1320,88.2922602373628,44.78972195448313,R20_C27,R20_C27,power,wind,5.0
r973_c1321,88.30481295005951,44.791217307896346,R20_C27,R20_C27,power,wind,5.0
r973_c1322,88.31736620165411,44.79271155410072,R20_C27,R20_C27,power,wind,5.0
r973_c1323,88.32991999177985,44.79420469301235,R20_C27,R20_C27,power,wind,5.0
r973_c1324,88.34247432006993,44.79569672454759,R20_C27,R20_C27,power,wind,5.0
r973_c1325,88.35502918615744,44.79718764862272,R20_C27,R20_C27,power,wind,5.0
r973_c1326,88.36758458967533,44.79867746515404,R20_C27,R20_C27,power,wind,5.0
r973_c1327,88.38014053025655,44.80016617405804,R20_C27,R20_C27,power,wind,5.0
r973_c1328,88.39269700753381,44.801653775251104,R20_C27,R20_C27,power,wind,5.0
r973_c1329,88.40525402113985,44.8031402686497,R20_C27,R20_C27,power,wind,5.0
r973_c1330,88.41781157070723,44.80462565417052,R20_C27,R20_C27,power,wind,5.0
r973_c1331,88.43036965586845,44.80610993173003,R20_C27,R20_C27,power,wind,5.0
r973_c1332,88.44292827625587,44.80759310124488,R20_C27,R20_C27,power,wind,5.0
r973_c1333,88.4554874315018,44.80907516263195,R20_C27,R20_C27,power,wind,5.0
